targetX,cueOri,congr,corrAns,posner_type,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,fixation.started,fixation.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.rt,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.started,early_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.5,180,1,right,6,0,0,0,0,0,0,0,4,6.144326900001033,None,6.567066399991745,7.269710299995495,7.7671002999995835,None,right,1,0.3172621999983676,7.7671002999995835,None,None,6.567066399991745,7.7671002999995835,123123,001,2019_Nov_27_2011,posner,3.2.4,59.93015739299408,
0.5,180,1,right,6,0,0,0,0,0,1,1,6,8.100314199997229,None,8.583617799988133,9.283639999994193,9.784157399990363,None,right,1,0.41758920000575017,9.784157399990363,None,None,8.583617799988133,9.784157399990363,123123,001,2019_Nov_27_2011,posner,3.2.4,59.93015739299408,
0.5,180,1,right,6,0,0,0,0,0,2,2,5,10.217104600000312,None,10.700430199998664,11.400981999991927,11.901113599989912,None,right,1,0.2841564999980619,11.901113599989912,None,None,10.700430199998664,11.901113599989912,123123,001,2019_Nov_27_2011,posner,3.2.4,59.93015739299408,
-0.5,0,1,left,2,0,0,0,0,0,3,3,1,12.200287999992725,None,12.684097899997141,13.383948699993198,13.884129400001257,None,left,1,0.33383210000465624,13.884129400001257,None,None,12.684097899997141,13.884129400001257,123123,001,2019_Nov_27_2011,posner,3.2.4,59.93015739299408,
0.5,0,0,right,8,0,0,0,0,0,4,4,7,14.23377399999299,None,14.717521799990209,15.417675199991209,15.917040199987241,None,right,1,0.38403960000141524,15.917040199987241,None,None,14.717521799990209,15.917040199987241,123123,001,2019_Nov_27_2011,posner,3.2.4,59.93015739299408,
-0.5,0,1,left,2,0,0,0,0,0,5,5,0,16.31713189999573,None,16.80075899999065,17.50073469999188,18.002225699994597,None,left,1,0.33194709999952465,18.002225699994597,None,None,16.80075899999065,18.002225699994597,123123,001,2019_Nov_27_2011,posner,3.2.4,59.93015739299408,
-0.5,0,1,left,2,0,0,0,0,0,6,6,2,18.350723299998208,None,18.834856999994372,19.53371740000148,20.034212899990962,None,left,1,0.2831427000055555,20.034212899990962,None,None,18.834856999994372,20.034212899990962,123123,001,2019_Nov_27_2011,posner,3.2.4,59.93015739299408,
