targetX,cueOri,congr,corrAns,posner_type,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,fixation.started,fixation.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.rt,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.started,early_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.5,180,1,right,6,0,0,0,0,0,0,0,4,6.305914600001415,None,6.735370299997157,7.435455200000433,7.9358612000069115,None,right,1,0.36768409999785945,7.9358612000069115,None,None,6.735370299997157,7.9358612000069115,123123,001,2019_Nov_27_2017,posner,3.2.4,59.953404211907696,
0.5,180,1,right,6,0,0,0,0,0,1,1,6,8.31859219999751,None,8.802148500006297,9.502344099993934,10.00228660000721,None,right,1,0.31817749999754597,10.00228660000721,None,None,8.802148500006297,10.00228660000721,123123,001,2019_Nov_27_2017,posner,3.2.4,59.953404211907696,
0.5,180,1,right,6,0,0,0,0,0,2,2,5,10.336057699998491,None,10.819868000005954,11.519679699995322,12.01983299999847,None,right,1,0.2671254000015324,12.01983299999847,None,None,10.819868000005954,12.01983299999847,123123,001,2019_Nov_27_2017,posner,3.2.4,59.953404211907696,
-0.5,0,1,left,2,0,0,0,0,0,3,3,2,12.303218700006255,None,12.785837899995386,13.48594189999858,13.98608349999995,None,left,1,0.31779919999826234,13.98608349999995,None,None,12.785837899995386,13.98608349999995,123123,001,2019_Nov_27_2017,posner,3.2.4,59.953404211907696,
-0.5,180,0,left,4,0,0,0,0,0,4,4,3,14.319679299995187,None,14.803535400002147,15.51879810000537,16.00209979999636,None,right,0,0.13739379998878576,16.00209979999636,None,None,14.803535400002147,16.00209979999636,123123,001,2019_Nov_27_2017,posner,3.2.4,59.953404211907696,
0.5,0,0,right,8,0,0,0,0,0,5,5,7,16.15213919999951,None,16.635513700006413,17.337300900006085,17.83597460000601,None,right,1,0.26726290000078734,17.83597460000601,None,None,16.635513700006413,17.83597460000601,123123,001,2019_Nov_27_2017,posner,3.2.4,59.953404211907696,
-0.5,0,1,left,2,0,0,0,0,0,6,6,0,18.119255300000077,None,18.602143199997954,19.302839399999357,19.80215540000063,None,left,1,0.18806980000226758,19.80215540000063,None,None,18.602143199997954,19.80215540000063,123123,001,2019_Nov_27_2017,posner,3.2.4,59.953404211907696,
-0.5,0,1,left,2,0,0,0,0,0,7,7,1,20.002601400003186,None,20.485999600001378,21.18685870000627,21.686002200003713,None,left,1,0.21733769999991637,21.686002200003713,None,None,20.485999600001378,21.686002200003713,123123,001,2019_Nov_27_2017,posner,3.2.4,59.953404211907696,
