targetX,cueOri,congr,corrAns,posner_type,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,fixation_1.started,fixation_1.stopped,fixation_2.started,fixation_2.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.rt,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.started,early_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.5,180,1,right,6,0,0,0,0,0,0,0,4,8.078233799998998,8.593741999997292,9.210308499998064,None,8.51008369999181,9.210308499998064,9.710560199993779,None,right,1,0.3008432000060566,9.710560199993779,None,None,8.51008369999181,9.710560199993779,123123,001,2019_Nov_27_2043,posner,3.2.3,59.934826866651086,
-0.5,0,1,left,2,0,0,0,0,0,1,1,2,10.026877099997364,10.526836299992283,11.210213899990777,None,10.510233099994366,11.210213899990777,11.710719499998959,None,left,1,0.3167420999961905,11.710719499998959,None,None,10.510233099994366,11.710719499998959,123123,001,2019_Nov_27_2043,posner,3.2.3,59.934826866651086,
0.5,180,1,right,6,0,0,0,0,0,2,2,5,12.043597800002317,12.543511600000784,13.22686270000122,None,12.526807000002009,13.22686270000122,13.72751879999123,None,right,1,0.3028829999966547,13.72751879999123,None,None,12.526807000002009,13.72751879999123,123123,001,2019_Nov_27_2043,posner,3.2.3,59.934826866651086,
0.5,0,0,right,8,0,0,0,0,0,3,3,7,14.043512299991562,14.543871899993974,15.22698720000335,None,14.526848099994822,15.22698720000335,15.72677079999994,None,right,1,0.35140350001165643,15.72677079999994,None,None,14.526848099994822,15.72677079999994,123123,001,2019_Nov_27_2043,posner,3.2.3,59.934826866651086,
-0.5,180,0,left,4,0,0,0,0,0,4,4,3,16.09384400000272,16.5940094999969,17.276904799990007,None,16.577317499992205,17.276904799990007,17.778256699995836,None,left,1,0.3328734999959124,17.778256699995836,None,None,16.577317499992205,17.778256699995836,123123,001,2019_Nov_27_2043,posner,3.2.3,59.934826866651086,
0.5,180,1,right,6,0,0,0,0,0,5,5,6,18.12695540000277,18.627770399994915,19.31091529999685,None,18.610725099992123,19.31091529999685,19.810741599998437,None,right,1,0.2673248000064632,19.810741599998437,None,None,18.610725099992123,19.810741599998437,123123,001,2019_Nov_27_2043,posner,3.2.3,59.934826866651086,
-0.5,0,1,left,2,0,0,0,0,0,6,6,1,20.09349499999371,20.59367580000253,21.276834000003873,None,20.577361100004055,21.276834000003873,21.777342100001988,None,left,1,0.31649860000470653,21.777342100001988,None,None,20.577361100004055,21.777342100001988,123123,001,2019_Nov_27_2043,posner,3.2.3,59.934826866651086,
-0.5,0,1,left,2,0,0,0,0,0,7,7,0,22.110276199993677,22.61023639999621,23.294098600003053,None,22.593655399992713,23.294098600003053,23.793627399994875,None,left,1,0.3178111000015633,23.793627399994875,None,None,22.593655399992713,23.793627399994875,123123,001,2019_Nov_27_2043,posner,3.2.3,59.934826866651086,
