targetX,cueOri,congr,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fixation.started,fixation.stopped,cue.started,cue.stopped,target.started,target.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.5,180,1,right,0,0,0,1,7.956536100013182,8.966097700002138,8.865663300035521,9.36584700003732,9.36584700003732,None,right,1,0.04457600001478568,9.36584700003732,None,11,001,2019_Nov_22_1842,posner,3.2.4,60.07333752940749,
-0.5,0,1,left,0,1,1,0,9.432393499999307,10.43227879999904,10.415612699987832,10.916243800020311,10.916243800020311,None,left,1,0.21689290000358596,10.916243800020311,None,11,001,2019_Nov_22_1842,posner,3.2.4,60.07333752940749,
0.5,180,1,right,0,0,0,1,11.149529799993616,12.149482700042427,12.132934199995361,12.632826999993995,12.632826999993995,None,right,1,0.10507190000498667,12.632826999993995,None,11,001,2019_Nov_22_1842,posner,3.2.4,60.07333752940749,
-0.5,0,1,left,0,1,1,0,12.766216200019699,13.767824799986556,13.751474899996538,14.25099400000181,14.25099400000181,None,left,1,0.10212629998568445,14.25099400000181,None,11,001,2019_Nov_22_1842,posner,3.2.4,60.07333752940749,
-0.5,0,1,left,0,0,0,0,14.384331000037491,15.384240000043064,15.36799580004299,15.867816700018011,15.867816700018011,None,left,1,0.015168000012636185,15.867816700018011,None,11,001,2019_Nov_22_1842,posner,3.2.4,60.07333752940749,
0.5,180,1,right,0,1,1,1,15.901216400030535,16.917649400013033,16.883507399994414,17.38443139998708,17.38443139998708,None,right,1,0.03308730002027005,17.38443139998708,None,11,001,2019_Nov_22_1842,posner,3.2.4,60.07333752940749,
0.5,180,1,right,0,0,0,1,17.435853800037876,18.450923800002784,18.416938800015487,18.91755190002732,18.91755190002732,None,right,1,0.01564850000431761,18.91755190002732,None,11,001,2019_Nov_22_1842,posner,3.2.4,60.07333752940749,
-0.5,0,1,left,0,1,1,0,18.951364999986254,19.951028499985114,19.934872600017115,20.43445729999803,20.43445729999803,None,left,1,0.07080159999895841,20.43445729999803,None,11,001,2019_Nov_22_1842,posner,3.2.4,60.07333752940749,
0.5,180,1,right,0,0,0,1,20.534309700015,21.53461780003272,21.518101800000295,22.01767370000016,22.01767370000016,None,right,1,0.00256459997035563,22.01767370000016,None,11,001,2019_Nov_22_1842,posner,3.2.4,60.07333752940749,
-0.5,0,1,left,0,1,1,0,22.035623300005682,23.034746500023175,23.01819610001985,23.517737500020303,23.517737500020303,None,left,1,0.16408989997580647,23.517737500020303,None,11,001,2019_Nov_22_1842,posner,3.2.4,60.07333752940749,
0.5,180,1,right,0,0,0,1,23.701203000033274,24.700878700008616,24.68411890004063,25.184578699991107,25.184578699991107,None,right,1,0.07779459998710081,25.184578699991107,None,11,001,2019_Nov_22_1842,posner,3.2.4,60.07333752940749,
-0.5,0,1,left,0,1,1,0,25.285912599996664,26.300975100020878,26.26776160002919,26.76783130003605,26.76783130003605,None,left,1,0.4312760999891907,26.76783130003605,None,11,001,2019_Nov_22_1842,posner,3.2.4,60.07333752940749,
-0.5,0,1,left,0,0,0,0,27.218390199996065,28.217842200014275,28.201167099992745,28.70098580000922,28.70098580000922,None,left,1,0.10646849998738617,28.70098580000922,None,11,001,2019_Nov_22_1842,posner,3.2.4,60.07333752940749,
0.5,180,1,right,0,1,1,1,28.834502800018527,29.833541400032118,29.817781799996737,30.317745400010608,30.317745400010608,None,right,1,0.1288170000188984,30.317745400010608,None,11,001,2019_Nov_22_1842,posner,3.2.4,60.07333752940749,
-0.5,0,1,left,0,0,0,0,30.467673200007994,31.4677433000179,31.451111200032756,31.951041400025133,31.951041400025133,None,left,1,0.2218087000073865,31.951041400025133,None,11,001,2019_Nov_22_1842,posner,3.2.4,60.07333752940749,
0.5,180,1,right,0,1,1,1,32.201144099992234,33.200863800011575,33.184401000034995,33.68453349999618,33.68453349999618,None,right,1,0.04468089999863878,33.68453349999618,None,11,001,2019_Nov_22_1842,posner,3.2.4,60.07333752940749,
0.5,180,1,right,0,0,0,1,33.75244190002559,34.76771230000304,34.73451239999849,35.23440459999256,35.23440459999256,None,right,1,0.17549090000102296,35.23440459999256,None,11,001,2019_Nov_22_1842,posner,3.2.4,60.07333752940749,
-0.5,0,1,left,0,1,1,0,35.43592970003374,36.45104250003351,36.41782470000908,36.91761000000406,36.91761000000406,None,left,1,0.06976260000374168,36.91761000000406,None,11,001,2019_Nov_22_1842,posner,3.2.4,60.07333752940749,
0.5,180,1,right,0,0,0,1,37.01767999998992,38.01774560002377,38.00120900000911,38.5010542999953,38.5010542999953,None,right,1,0.11359090002952144,38.5010542999953,None,11,001,2019_Nov_22_1842,posner,3.2.4,60.07333752940749,
-0.5,0,1,left,0,1,1,0,38.63448670000071,39.634303400001954,39.61771250003949,40.11793940002099,40.11793940002099,None,left,1,0.16823010001098737,40.11793940002099,None,11,001,2019_Nov_22_1842,posner,3.2.4,60.07333752940749,
